Date,Price
15/11/1983,383.30
16/11/1983,383.30
17/11/1983,375.80
18/11/1983,375.30
21/11/1983,374.30
22/11/1983,376.50
23/11/1983,375.80
24/11/1983,375.50
25/11/1983,376.10
28/11/1983,394.30
29/11/1983,391.50
30/11/1983,405.00
01/12/1983,399.30
02/12/1983,400.80
05/12/1983,397.30
06/12/1983,397.00
07/12/1983,399.80
08/12/1983,401.00
09/12/1983,388.80
12/12/1983,391.30
13/12/1983,389.20
14/12/1983,389.00
15/12/1983,388.80
16/12/1983,377.30
19/12/1983,375.00
20/12/1983,378.10
21/12/1983,378.60
22/12/1983,378.90
23/12/1983,378.90
26/12/1983,378.90
27/12/1983,378.90
28/12/1983,378.00
29/12/1983,382.40
30/12/1983,382.40
02/01/1984,382.40
03/01/1984,383.00
04/01/1984,374.00
05/01/1984,375.30
06/01/1984,375.30
09/01/1984,365.30
10/01/1984,371.30
11/01/1984,367.80
12/01/1984,368.50
13/01/1984,373.30
16/01/1984,369.10
17/01/1984,367.80
18/01/1984,368.80
19/01/1984,374.80
20/01/1984,371.30
23/01/1984,371.40
24/01/1984,365.10
25/01/1984,366.50
26/01/1984,367.00
27/01/1984,370.00
30/01/1984,369.90
31/01/1984,373.80
01/02/1984,378.20
02/02/1984,383.30
03/02/1984,383.10
06/02/1984,380.80
07/02/1984,379.80
08/02/1984,386.30
09/02/1984,383.00
10/02/1984,377.70
13/02/1984,376.90
14/02/1984,376.00
15/02/1984,383.00
16/02/1984,383.90
17/02/1984,382.20
20/02/1984,385.30
21/02/1984,389.00
22/02/1984,395.30
23/02/1984,398.30
24/02/1984,395.80
27/02/1984,393.50
28/02/1984,399.30
29/02/1984,394.30
01/03/1984,392.80
02/03/1984,399.00
05/03/1984,405.90
06/03/1984,402.50
07/03/1984,398.80
08/03/1984,397.30
09/03/1984,399.90
12/03/1984,395.80
13/03/1984,397.30
14/03/1984,399.80
15/03/1984,394.50
16/03/1984,392.80
19/03/1984,393.60
20/03/1984,393.90
21/03/1984,392.40
22/03/1984,389.40
23/03/1984,387.90
26/03/1984,387.40
27/03/1984,388.90
28/03/1984,385.80
29/03/1984,390.30
30/03/1984,388.50
02/04/1984,387.20
03/04/1984,380.40
04/04/1984,381.30
05/04/1984,381.20
06/04/1984,380.30
09/04/1984,382.40
10/04/1984,381.40
11/04/1984,384.50
12/04/1984,381.90
13/04/1984,379.30
16/04/1984,380.10
17/04/1984,380.20
18/04/1984,380.50
19/04/1984,384.90
20/04/1984,384.90
23/04/1984,384.90
24/04/1984,383.30
25/04/1984,382.30
26/04/1984,379.90
27/04/1984,379.30
30/04/1984,375.80
01/05/1984,376.50
02/05/1984,377.40
03/05/1984,378.50
04/05/1984,376.70
07/05/1984,376.70
08/05/1984,371.50
09/05/1984,372.60
10/05/1984,371.80
11/05/1984,372.50
14/05/1984,372.60
15/05/1984,373.30
16/05/1984,375.30
17/05/1984,376.50
18/05/1984,375.60
21/05/1984,380.80
22/05/1984,379.50
23/05/1984,378.60
24/05/1984,375.70
25/05/1984,384.20
28/05/1984,384.20
29/05/1984,385.60
30/05/1984,386.40
31/05/1984,384.30
01/06/1984,393.80
04/06/1984,391.00
05/06/1984,393.80
06/06/1984,391.70
07/06/1984,392.20
08/06/1984,386.00
11/06/1984,382.50
12/06/1984,375.00
13/06/1984,374.00
14/06/1984,375.60
15/06/1984,368.00
18/06/1984,367.90
19/06/1984,370.60
20/06/1984,370.00
21/06/1984,370.80
22/06/1984,374.30
25/06/1984,369.30
26/06/1984,369.50
27/06/1984,369.30
28/06/1984,372.90
29/06/1984,373.10
02/07/1984,370.00
03/07/1984,368.40
04/07/1984,369.00
05/07/1984,364.80
06/07/1984,353.30
09/07/1984,338.50
10/07/1984,344.30
11/07/1984,339.30
12/07/1984,341.20
13/07/1984,345.00
16/07/1984,350.10
17/07/1984,347.20
18/07/1984,345.80
19/07/1984,350.20
20/07/1984,342.00
23/07/1984,335.00
24/07/1984,338.50
25/07/1984,341.80
26/07/1984,344.20
27/07/1984,335.30
30/07/1984,338.50
31/07/1984,342.40
01/08/1984,339.00
02/08/1984,344.00
03/08/1984,349.30
06/08/1984,349.30
07/08/1984,342.00
08/08/1984,344.50
09/08/1984,344.30
10/08/1984,346.80
13/08/1984,343.50
14/08/1984,354.00
15/08/1984,350.90
16/08/1984,352.30
17/08/1984,352.00
20/08/1984,349.30
21/08/1984,346.00
22/08/1984,345.00
23/08/1984,351.30
24/08/1984,350.00
27/08/1984,350.00
28/08/1984,349.80
29/08/1984,350.50
30/08/1984,347.30
31/08/1984,348.30
03/09/1984,344.50
04/09/1984,341.20
05/09/1984,338.30
06/09/1984,340.50
07/09/1984,339.80
10/09/1984,338.50
11/09/1984,340.30
12/09/1984,338.50
13/09/1984,336.90
14/09/1984,341.50
17/09/1984,335.30
18/09/1984,336.80
19/09/1984,340.00
20/09/1984,338.80
21/09/1984,343.50
24/09/1984,347.80
25/09/1984,345.00
26/09/1984,346.10
27/09/1984,345.30
28/09/1984,343.80
01/10/1984,345.40
02/10/1984,345.30
03/10/1984,348.50
04/10/1984,346.30
05/10/1984,343.80
08/10/1984,341.60
09/10/1984,341.00
10/10/1984,337.80
11/10/1984,338.10
12/10/1984,338.90
15/10/1984,338.70
16/10/1984,339.50
17/10/1984,340.60
18/10/1984,339.50
19/10/1984,339.50
22/10/1984,338.40
23/10/1984,340.00
24/10/1984,340.00
25/10/1984,338.50
26/10/1984,337.60
29/10/1984,336.30
30/10/1984,335.50
31/10/1984,333.50
01/11/1984,333.80
02/11/1984,343.10
05/11/1984,342.50
06/11/1984,346.10
07/11/1984,347.60
08/11/1984,347.10
09/11/1984,346.80
12/11/1984,345.80
13/11/1984,350.50
14/11/1984,345.80
15/11/1984,343.80
16/11/1984,345.00
19/11/1984,343.40
20/11/1984,342.70
21/11/1984,340.30
22/11/1984,342.00
23/11/1984,341.50
26/11/1984,336.90
27/11/1984,332.90
28/11/1984,329.00
29/11/1984,330.60
30/11/1984,329.00
03/12/1984,329.50
04/12/1984,332.00
05/12/1984,329.90
06/12/1984,330.80
07/12/1984,327.00
10/12/1984,326.30
11/12/1984,326.80
12/12/1984,324.50
13/12/1984,324.30
14/12/1984,322.50
17/12/1984,315.00
18/12/1984,309.00
19/12/1984,309.30
20/12/1984,307.50
21/12/1984,311.00
24/12/1984,311.00
25/12/1984,311.00
26/12/1984,311.00
27/12/1984,311.00
28/12/1984,309.20
31/12/1984,308.30
01/01/1985,308.30
02/01/1985,305.50
03/01/1985,302.30
04/01/1985,303.20
07/01/1985,298.30
08/01/1985,302.00
09/01/1985,300.50
10/01/1985,303.80
11/01/1985,304.30
14/01/1985,299.00
15/01/1985,301.80
16/01/1985,302.70
17/01/1985,305.50
18/01/1985,308.00
21/01/1985,307.30
22/01/1985,306.90
23/01/1985,300.30
24/01/1985,300.90
25/01/1985,298.90
28/01/1985,297.80
29/01/1985,303.30
30/01/1985,302.90
31/01/1985,306.70
01/02/1985,303.60
04/02/1985,301.30
05/02/1985,302.10
06/02/1985,302.90
07/02/1985,301.70
08/02/1985,299.80
11/02/1985,300.20
12/02/1985,302.50
13/02/1985,303.20
14/02/1985,304.20
15/02/1985,304.00
18/02/1985,304.50
19/02/1985,302.60
20/02/1985,302.90
21/02/1985,299.90
22/02/1985,298.40
25/02/1985,284.30
26/02/1985,285.80
27/02/1985,290.80
28/02/1985,287.80
01/03/1985,287.30
04/03/1985,288.70
05/03/1985,287.90
06/03/1985,287.40
07/03/1985,289.60
08/03/1985,291.00
11/03/1985,291.00
12/03/1985,288.50
13/03/1985,290.30
14/03/1985,290.80
15/03/1985,292.70
18/03/1985,298.90
19/03/1985,316.80
20/03/1985,324.00
21/03/1985,318.50
22/03/1985,315.50
25/03/1985,314.60
26/03/1985,323.80
27/03/1985,330.40
28/03/1985,326.30
29/03/1985,329.30
01/04/1985,321.10
02/04/1985,318.80
03/04/1985,321.30
04/04/1985,316.80
05/04/1985,316.80
08/04/1985,316.80
09/04/1985,323.10
10/04/1985,327.30
11/04/1985,332.30
12/04/1985,329.90
15/04/1985,334.30
16/04/1985,330.50
17/04/1985,327.40
18/04/1985,329.80
19/04/1985,327.00
22/04/1985,327.80
23/04/1985,326.70
24/04/1985,322.00
25/04/1985,322.50
26/04/1985,323.50
29/04/1985,322.50
30/04/1985,321.40
01/05/1985,312.50
02/05/1985,313.30
03/05/1985,312.80
06/05/1985,312.80
07/05/1985,313.50
08/05/1985,312.90
09/05/1985,315.10
10/05/1985,314.50
13/05/1985,321.00
14/05/1985,326.50
15/05/1985,322.80
16/05/1985,320.10
17/05/1985,322.50
20/05/1985,323.30
21/05/1985,314.90
22/05/1985,316.30
23/05/1985,315.40
24/05/1985,314.70
27/05/1985,314.70
28/05/1985,311.30
29/05/1985,312.00
30/05/1985,314.60
31/05/1985,314.00
03/06/1985,318.10
04/06/1985,315.70
05/06/1985,314.20
06/06/1985,314.80
07/06/1985,314.30
10/06/1985,312.00
11/06/1985,315.00
12/06/1985,314.50
13/06/1985,313.80
14/06/1985,318.30
17/06/1985,318.90
18/06/1985,323.80
19/06/1985,325.40
20/06/1985,318.10
21/06/1985,313.50
24/06/1985,314.70
25/06/1985,315.50
26/06/1985,316.80
27/06/1985,315.00
28/06/1985,317.80
01/07/1985,313.90
02/07/1985,308.30
03/07/1985,310.40
04/07/1985,310.60
05/07/1985,311.60
08/07/1985,309.30
09/07/1985,314.90
10/07/1985,314.90
11/07/1985,313.60
12/07/1985,315.70
15/07/1985,315.90
16/07/1985,321.80
17/07/1985,325.60
18/07/1985,320.00
19/07/1985,318.90
22/07/1985,317.30
23/07/1985,322.50
24/07/1985,317.80
25/07/1985,317.40
26/07/1985,317.00
29/07/1985,326.50
30/07/1985,325.30
31/07/1985,327.50
01/08/1985,322.10
02/08/1985,320.50
05/08/1985,323.80
06/08/1985,319.80
07/08/1985,321.20
08/08/1985,322.50
09/08/1985,321.70
12/08/1985,326.70
13/08/1985,326.50
14/08/1985,326.00
15/08/1985,331.10
16/08/1985,335.40
19/08/1985,340.90
20/08/1985,334.20
21/08/1985,335.90
22/08/1985,335.50
23/08/1985,334.90
26/08/1985,334.90
27/08/1985,336.00
28/08/1985,340.90
29/08/1985,337.00
30/08/1985,333.30
02/09/1985,334.70
03/09/1985,328.20
04/09/1985,326.00
05/09/1985,325.80
06/09/1985,317.40
09/09/1985,319.40
10/09/1985,321.70
11/09/1985,320.80
12/09/1985,319.30
13/09/1985,321.30
16/09/1985,319.30
17/09/1985,317.60
18/09/1985,316.30
19/09/1985,316.30
20/09/1985,319.20
23/09/1985,327.50
24/09/1985,327.90
25/09/1985,328.50
26/09/1985,329.30
27/09/1985,328.60
30/09/1985,325.80
01/10/1985,322.30
02/10/1985,325.00
03/10/1985,324.90
04/10/1985,328.00
07/10/1985,325.80
08/10/1985,326.40
09/10/1985,326.60
10/10/1985,325.50
11/10/1985,325.60
14/10/1985,326.70
15/10/1985,327.00
16/10/1985,323.70
17/10/1985,325.50
18/10/1985,326.30
21/10/1985,326.20
22/10/1985,327.80
23/10/1985,325.90
24/10/1985,326.20
25/10/1985,325.40
28/10/1985,326.50
29/10/1985,326.30
30/10/1985,326.20
31/10/1985,325.10
01/11/1985,323.50
04/11/1985,325.40
05/11/1985,324.60
06/11/1985,324.40
07/11/1985,323.00
08/11/1985,322.00
11/11/1985,323.10
12/11/1985,323.10
13/11/1985,324.50
14/11/1985,325.30
15/11/1985,325.40
18/11/1985,323.50
19/11/1985,324.40
20/11/1985,325.70
21/11/1985,325.80
22/11/1985,326.50
25/11/1985,330.20
26/11/1985,331.30
27/11/1985,328.20
28/11/1985,326.30
29/11/1985,325.30
02/12/1985,321.50
03/12/1985,322.60
04/12/1985,324.20
05/12/1985,322.80
06/12/1985,322.30
09/12/1985,317.40
10/12/1985,317.00
11/12/1985,315.50
12/12/1985,317.50
13/12/1985,317.80
16/12/1985,318.60
17/12/1985,321.20
18/12/1985,320.10
19/12/1985,325.80
20/12/1985,325.60
23/12/1985,327.60
24/12/1985,324.90
25/12/1985,324.90
26/12/1985,324.90
27/12/1985,326.90
30/12/1985,326.80
31/12/1985,326.80
01/01/1986,326.80
02/01/1986,326.30
03/01/1986,326.80
06/01/1986,328.00
07/01/1986,330.00
08/01/1986,332.60
09/01/1986,333.50
10/01/1986,340.50
13/01/1986,339.40
14/01/1986,341.00
15/01/1986,346.80
16/01/1986,363.00
17/01/1986,352.60
20/01/1986,351.00
21/01/1986,356.50
22/01/1986,353.00
23/01/1986,350.30
24/01/1986,354.00
27/01/1986,358.40
28/01/1986,353.00
29/01/1986,353.30
30/01/1986,358.00
31/01/1986,350.50
03/02/1986,347.30
04/02/1986,338.60
05/02/1986,337.30
06/02/1986,337.10
07/02/1986,337.20
10/02/1986,340.20
11/02/1986,335.80
12/02/1986,337.30
13/02/1986,334.00
14/02/1986,331.40
17/02/1986,333.00
18/02/1986,337.30
19/02/1986,341.40
20/02/1986,337.10
21/02/1986,338.00
24/02/1986,341.80
25/02/1986,352.40
26/02/1986,345.80
27/02/1986,336.90
28/02/1986,338.20
03/03/1986,335.60
04/03/1986,337.20
05/03/1986,341.50
06/03/1986,344.50
07/03/1986,343.40
10/03/1986,340.30
11/03/1986,342.90
12/03/1986,343.90
13/03/1986,349.60
14/03/1986,348.00
17/03/1986,349.90
18/03/1986,351.20
19/03/1986,346.80
20/03/1986,350.70
21/03/1986,352.90
24/03/1986,350.20
25/03/1986,351.80
26/03/1986,344.30
27/03/1986,344.00
28/03/1986,344.00
31/03/1986,344.00
01/04/1986,333.10
02/04/1986,335.50
03/04/1986,334.80
04/04/1986,334.50
07/04/1986,337.70
08/04/1986,339.40
09/04/1986,337.90
10/04/1986,337.70
11/04/1986,342.00
14/04/1986,341.60
15/04/1986,341.80
16/04/1986,339.00
17/04/1986,339.90
18/04/1986,342.80
21/04/1986,341.40
22/04/1986,344.10
23/04/1986,346.20
24/04/1986,344.80
25/04/1986,344.50
28/04/1986,343.20
29/04/1986,342.50
30/04/1986,345.80
01/05/1986,345.10
02/05/1986,341.60
05/05/1986,341.60
06/05/1986,340.40
07/05/1986,342.50
08/05/1986,345.30
09/05/1986,345.40
12/05/1986,345.20
13/05/1986,343.70
14/05/1986,342.50
15/05/1986,342.00
16/05/1986,343.00
19/05/1986,340.80
20/05/1986,338.70
21/05/1986,338.90
22/05/1986,340.50
23/05/1986,341.10
26/05/1986,341.10
27/05/1986,341.50
28/05/1986,343.80
29/05/1986,342.70
30/05/1986,343.20
02/06/1986,341.90
03/06/1986,342.20
04/06/1986,340.80
05/06/1986,341.80
06/06/1986,341.70
09/06/1986,341.80
10/06/1986,347.70
11/06/1986,347.40
12/06/1986,348.40
13/06/1986,346.20
16/06/1986,339.30
17/06/1986,336.80
18/06/1986,339.20
19/06/1986,339.20
20/06/1986,339.70
23/06/1986,341.10
24/06/1986,342.00
25/06/1986,344.20
26/06/1986,344.90
27/06/1986,344.50
30/06/1986,346.80
01/07/1986,345.10
02/07/1986,342.30
03/07/1986,343.90
04/07/1986,343.80
07/07/1986,344.90
08/07/1986,347.90
09/07/1986,348.10
10/07/1986,346.80
11/07/1986,348.10
14/07/1986,345.80
15/07/1986,346.00
16/07/1986,347.60
17/07/1986,347.00
18/07/1986,347.90
21/07/1986,354.00
22/07/1986,353.50
23/07/1986,347.30
24/07/1986,348.70
25/07/1986,349.40
28/07/1986,353.60
29/07/1986,351.30
30/07/1986,351.70
31/07/1986,357.50
01/08/1986,361.00
04/08/1986,359.80
05/08/1986,358.50
06/08/1986,362.40
07/08/1986,361.80
08/08/1986,368.80
11/08/1986,388.00
12/08/1986,384.00
13/08/1986,388.00
14/08/1986,385.30
15/08/1986,385.10
18/08/1986,377.30
19/08/1986,374.40
20/08/1986,378.00
21/08/1986,380.80
22/08/1986,386.30
25/08/1986,386.30
26/08/1986,381.10
27/08/1986,380.10
28/08/1986,386.70
29/08/1986,384.70
01/09/1986,391.80
02/09/1986,393.30
03/09/1986,405.00
04/09/1986,405.50
05/09/1986,420.80
08/09/1986,418.60
09/09/1986,409.30
10/09/1986,418.50
11/09/1986,402.00
12/09/1986,419.50
15/09/1986,413.00
16/09/1986,417.30
17/09/1986,413.20
18/09/1986,417.90
19/09/1986,430.00
22/09/1986,435.50
23/09/1986,435.00
24/09/1986,431.50
25/09/1986,429.40
26/09/1986,433.00
29/09/1986,427.00
30/09/1986,423.20
01/10/1986,425.00
02/10/1986,431.30
03/10/1986,436.00
06/10/1986,436.90
07/10/1986,436.00
08/10/1986,438.10
09/10/1986,435.80
10/10/1986,430.80
13/10/1986,432.60
14/10/1986,428.80
15/10/1986,422.00
16/10/1986,425.50
17/10/1986,419.30
20/10/1986,425.00
21/10/1986,425.10
22/10/1986,425.00
23/10/1986,423.40
24/10/1986,410.50
27/10/1986,409.80
28/10/1986,410.70
29/10/1986,405.80
30/10/1986,406.50
31/10/1986,401.00
03/11/1986,406.20
04/11/1986,408.00
05/11/1986,405.30
06/11/1986,408.60
07/11/1986,408.20
10/11/1986,410.80
11/11/1986,406.00
12/11/1986,407.00
13/11/1986,407.50
14/11/1986,408.30
17/11/1986,392.50
18/11/1986,391.00
19/11/1986,393.40
20/11/1986,389.40
21/11/1986,388.20
24/11/1986,380.50
25/11/1986,383.80
26/11/1986,383.60
27/11/1986,383.50
28/11/1986,389.50
01/12/1986,395.60
02/12/1986,389.50
03/12/1986,389.80
04/12/1986,389.30
05/12/1986,388.50
08/12/1986,389.60
09/12/1986,386.80
10/12/1986,391.50
11/12/1986,388.40
12/12/1986,391.50
15/12/1986,394.30
16/12/1986,393.10
17/12/1986,392.00
18/12/1986,390.80
19/12/1986,394.80
22/12/1986,394.20
23/12/1986,389.20
24/12/1986,389.20
25/12/1986,389.20
26/12/1986,389.20
29/12/1986,390.10
30/12/1986,388.80
31/12/1986,388.80
01/01/1987,388.80
02/01/1987,403.50
05/01/1987,399.00
06/01/1987,401.70
07/01/1987,400.40
08/01/1987,402.70
09/01/1987,402.00
12/01/1987,411.10
13/01/1987,409.00
14/01/1987,415.10
15/01/1987,416.30
16/01/1987,415.70
19/01/1987,422.30
20/01/1987,415.80
21/01/1987,407.20
22/01/1987,410.50
23/01/1987,400.00
26/01/1987,406.00
27/01/1987,411.50
28/01/1987,413.80
29/01/1987,409.70
30/01/1987,400.50
02/02/1987,406.80
03/02/1987,404.00
04/02/1987,402.80
05/02/1987,398.90
06/02/1987,402.60
09/02/1987,405.90
10/02/1987,402.90
11/02/1987,403.00
12/02/1987,402.30
13/02/1987,397.40
16/02/1987,397.30
17/02/1987,397.30
18/02/1987,390.00
19/02/1987,393.40
20/02/1987,399.80
23/02/1987,403.20
24/02/1987,399.30
25/02/1987,405.80
26/02/1987,404.10
27/02/1987,405.90
02/03/1987,404.30
03/03/1987,403.80
04/03/1987,406.60
05/03/1987,410.80
06/03/1987,406.30
09/03/1987,405.00
10/03/1987,405.60
11/03/1987,407.20
12/03/1987,409.90
13/03/1987,408.50
16/03/1987,405.30
17/03/1987,406.40
18/03/1987,404.40
19/03/1987,404.50
20/03/1987,404.50
23/03/1987,408.30
24/03/1987,409.00
25/03/1987,413.70
26/03/1987,411.00
27/03/1987,416.40
30/03/1987,424.00
31/03/1987,421.00
01/04/1987,418.80
02/04/1987,418.70
03/04/1987,418.70
06/04/1987,421.50
07/04/1987,418.50
08/04/1987,420.50
09/04/1987,421.00
10/04/1987,431.60
13/04/1987,435.90
14/04/1987,442.40
15/04/1987,444.10
16/04/1987,437.80
17/04/1987,437.80
20/04/1987,437.80
21/04/1987,449.50
22/04/1987,445.50
23/04/1987,450.50
24/04/1987,462.20
27/04/1987,474.80
28/04/1987,453.00
29/04/1987,449.00
30/04/1987,453.30
01/05/1987,456.80
04/05/1987,456.80
05/05/1987,459.30
06/05/1987,456.30
07/05/1987,456.30
08/05/1987,453.00
11/05/1987,453.00
12/05/1987,460.70
13/05/1987,460.50
14/05/1987,461.10
15/05/1987,469.90
18/05/1987,473.30
19/05/1987,471.10
20/05/1987,475.30
21/05/1987,469.10
22/05/1987,466.50
25/05/1987,466.50
26/05/1987,449.00
27/05/1987,449.50
28/05/1987,453.10
29/05/1987,451.00
01/06/1987,442.90
02/06/1987,455.00
03/06/1987,453.00
04/06/1987,452.80
05/06/1987,453.50
08/06/1987,456.60
09/06/1987,452.70
10/06/1987,455.70
11/06/1987,457.00
12/06/1987,455.50
15/06/1987,449.80
16/06/1987,452.80
17/06/1987,451.30
18/06/1987,452.20
19/06/1987,449.00
22/06/1987,438.00
23/06/1987,440.20
24/06/1987,441.80
25/06/1987,440.50
26/06/1987,444.10
29/06/1987,449.80
30/06/1987,447.30
01/07/1987,445.80
02/07/1987,446.30
03/07/1987,444.10
06/07/1987,443.40
07/07/1987,444.50
08/07/1987,446.40
09/07/1987,444.10
10/07/1987,444.80
13/07/1987,446.50
14/07/1987,447.00
15/07/1987,452.70
16/07/1987,453.80
17/07/1987,450.60
20/07/1987,450.90
21/07/1987,452.40
22/07/1987,454.90
23/07/1987,454.00
24/07/1987,453.30
27/07/1987,453.20
28/07/1987,456.20
29/07/1987,457.80
30/07/1987,457.20
31/07/1987,462.50
03/08/1987,472.80
04/08/1987,473.40
05/08/1987,469.80
06/08/1987,468.70
07/08/1987,464.10
10/08/1987,461.10
11/08/1987,461.20
12/08/1987,463.40
13/08/1987,462.50
14/08/1987,460.00
17/08/1987,453.30
18/08/1987,457.50
19/08/1987,456.40
20/08/1987,456.10
21/08/1987,455.50
24/08/1987,459.50
25/08/1987,458.00
26/08/1987,457.60
27/08/1987,458.80
28/08/1987,453.40
31/08/1987,453.40
01/09/1987,453.80
02/09/1987,463.10
03/09/1987,463.70
04/09/1987,464.80
07/09/1987,463.50
08/09/1987,457.00
09/09/1987,458.30
10/09/1987,460.20
11/09/1987,459.90
14/09/1987,455.60
15/09/1987,458.80
16/09/1987,458.40
17/09/1987,460.50
18/09/1987,461.70
21/09/1987,459.10
22/09/1987,461.60
23/09/1987,462.40
24/09/1987,464.00
25/09/1987,461.80
28/09/1987,460.90
29/09/1987,459.40
30/09/1987,459.50
01/10/1987,454.90
02/10/1987,454.40
05/10/1987,456.50
06/10/1987,458.00
07/10/1987,458.10
08/10/1987,458.20
09/10/1987,462.10
12/10/1987,461.80
13/10/1987,459.20
14/10/1987,460.80
15/10/1987,466.60
16/10/1987,465.30
19/10/1987,481.00
20/10/1987,464.30
21/10/1987,467.00
22/10/1987,471.70
23/10/1987,470.50
26/10/1987,475.00
27/10/1987,474.00
28/10/1987,477.50
29/10/1987,472.50
30/10/1987,468.80
02/11/1987,469.30
03/11/1987,464.30
04/11/1987,466.20
05/11/1987,457.60
06/11/1987,460.00
09/11/1987,463.50
10/11/1987,458.30
11/11/1987,461.90
12/11/1987,462.50
13/11/1987,465.00
16/11/1987,462.10
17/11/1987,464.60
18/11/1987,463.70
19/11/1987,465.20
20/11/1987,465.70
23/11/1987,469.40
24/11/1987,475.00
25/11/1987,476.50
26/11/1987,477.70
27/11/1987,478.40
30/11/1987,492.50
01/12/1987,487.80
02/12/1987,490.90
03/12/1987,491.10
04/12/1987,486.30
07/12/1987,481.20
08/12/1987,484.30
09/12/1987,484.20
10/12/1987,488.00
11/12/1987,493.50
14/12/1987,499.80
15/12/1987,492.50
16/12/1987,486.30
17/12/1987,477.50
18/12/1987,481.00
21/12/1987,480.00
22/12/1987,483.00
23/12/1987,481.50
24/12/1987,481.50
25/12/1987,481.50
28/12/1987,481.50
29/12/1987,485.70
30/12/1987,484.10
31/12/1987,484.10
01/01/1988,484.10
04/01/1988,480.50
05/01/1988,475.50
06/01/1988,481.40
07/01/1988,483.50
08/01/1988,483.90
11/01/1988,483.90
12/01/1988,480.40
13/01/1988,481.90
14/01/1988,481.40
15/01/1988,480.30
18/01/1988,475.40
19/01/1988,477.10
20/01/1988,477.70
21/01/1988,477.20
22/01/1988,476.20
25/01/1988,476.30
26/01/1988,469.80
